x	y	z	Velocidad				x'	y'
-12.803584	-12.377606	-5.24048	1.031792	-0.966371	-0.437852		-7.8963516	-0.7592256
-12.782949	-12.396933	-5.249237	1.03337	-0.964841	-0.437204		-7.92290085	-0.77520485
-12.762281	-12.41623	-5.257981	1.034944	-0.963309	-0.436555		-7.94943165	-0.79118265
-12.741582	-12.435496	-5.266712	1.036517	-0.961775	-0.435905		-7.9759423	-0.8071583
-12.720852	-12.454732	-5.27543	1.038086	-0.960238	-0.435254		-8.0024338	-0.8231318
-12.70009	-12.473937	-5.284136	1.039652	-0.9587	-0.434602		-8.0289055	-0.8391045
-12.679297	-12.493111	-5.292828	1.041216	-0.957159	-0.43395		-8.05535705	-0.85507405
-12.658473	-12.512254	-5.301507	1.042776	-0.955616	-0.433296		-8.08178845	-0.87104145
-12.637617	-12.531366	-5.310173	1.044334	-0.954072	-0.432642		-8.10820005	-0.88700705
-12.616731	-12.550448	-5.318825	1.045889	-0.952525	-0.431986		-8.13459215	-0.90296915
-12.595813	-12.569498	-5.327465	1.047441	-0.950976	-0.43133		-8.16096345	-0.91893045
-12.574864	-12.588518	-5.336092	1.04899	-0.949425	-0.430672		-8.1873156	-0.9348896
-12.553884	-12.607506	-5.344705	1.050537	-0.947872	-0.430014		-8.2136466	-0.9508456
-12.532874	-12.626464	-5.353305	1.05208	-0.946317	-0.429355		-8.2399581	-0.9667991
-12.511832	-12.64539	-5.361892	1.053621	-0.94476	-0.428694		-8.2662488	-0.9827508
-12.49076	-12.664285	-5.370466	1.055159	-0.943201	-0.428033		-8.292519	-0.9987
-12.469656	-12.683149	-5.379027	1.056693	-0.94164	-0.427371		-8.3187694	-1.0146474
-12.448522	-12.701982	-5.387574	1.058225	-0.940077	-0.426708		-8.3449993	-1.0305913
-12.427358	-12.720784	-5.396109	1.059754	-0.938512	-0.426044		-8.3712087	-1.0465337
-12.406163	-12.739554	-5.40463	1.06128	-0.936945	-0.425379		-8.39739695	-1.06247295
-12.384937	-12.758293	-5.413137	1.062804	-0.935376	-0.424714		-8.42356505	-1.07840905
-12.363681	-12.777	-5.421631	1.064324	-0.933804	-0.424047		-8.44971165	-1.09434265
-12.342395	-12.795676	-5.430112	1.065841	-0.932231	-0.423379		-8.47583775	-1.11027375
-12.321078	-12.814321	-5.43858	1.067356	-0.930656	-0.422711		-8.5019437	-1.1262027
-12.299731	-12.832934	-5.447034	1.068867	-0.929079	-0.422041		-8.52802815	-1.14212815
-12.278353	-12.851516	-5.455475	1.070376	-0.9275	-0.421371		-8.55409245	-1.15805145
-12.256946	-12.870066	-5.463902	1.071882	-0.925919	-0.4207		-8.5801349	-1.1739709
-12.235508	-12.888584	-5.472316	1.073385	-0.924336	-0.420028		-8.6061562	-1.1898882
-12.214041	-12.907071	-5.480717	1.074885	-0.922751	-0.419355		-8.63215665	-1.20580265
-12.192543	-12.925526	-5.489104	1.076382	-0.921164	-0.418681		-8.65813595	-1.22171395
-12.171015	-12.943949	-5.497478	1.077876	-0.919575	-0.418006		-8.68409375	-1.23762275
-12.149458	-12.96234	-5.505838	1.079367	-0.917984	-0.41733		-8.7100297	-1.2535277
-12.12787	-12.9807	-5.514184	1.080855	-0.916391	-0.416653		-8.7359455	-1.2694295
-12.106253	-12.999028	-5.522517	1.08234	-0.914796	-0.415976		-8.76183945	-1.28532845
-12.084606	-13.017324	-5.530837	1.083823	-0.9132	-0.415298		-8.7877119	-1.3012249
-12.06293	-13.035588	-5.539143	1.085302	-0.911601	-0.414618		-8.8135625	-1.3171175
-12.041224	-13.05382	-5.547435	1.086779	-0.91	-0.413938		-8.8393916	-1.3330066
-12.019488	-13.07202	-5.555714	1.088252	-0.908398	-0.413257		-8.8651992	-1.3488932
-11.997723	-13.090188	-5.563979	1.089723	-0.906793	-0.412575		-8.89098495	-1.36477595
-11.975929	-13.108324	-5.572231	1.09119	-0.905187	-0.411892		-8.91674885	-1.38065585
-11.954105	-13.126427	-5.580468	1.092655	-0.903579	-0.411208		-8.94249025	-1.39653125
-11.932252	-13.144499	-5.588693	1.094116	-0.901969	-0.410524		-8.9682108	-1.4124048
-11.91037	-13.162538	-5.596903	1.095575	-0.900356	-0.409838		-8.9939085	-1.4282735
-11.888458	-13.180546	-5.6051	1.097031	-0.898742	-0.409152		-9.0195857	-1.4441397
-11.866518	-13.19852	-5.613283	1.098484	-0.897127	-0.408465		-9.0452387	-1.4600017
-11.844548	-13.216463	-5.621452	1.099933	-0.895509	-0.407777		-9.0708712	-1.4758602
-11.822549	-13.234373	-5.629608	1.10138	-0.893889	-0.407088		-9.09648085	-1.49171585
-11.800522	-13.252251	-5.63775	1.102824	-0.892268	-0.406398		-9.1220683	-1.5075673
-11.778465	-13.270096	-5.645877	1.104265	-0.890645	-0.405707		-9.14763325	-1.52341425
-11.75638	-13.287909	-5.653992	1.105703	-0.889019	-0.405016		-9.173176	-1.539259
-11.734266	-13.305689	-5.662092	1.107138	-0.887392	-0.404323		-9.1986959	-1.5550989
-11.712123	-13.323437	-5.670178	1.10857	-0.885763	-0.40363		-9.22419395	-1.57093495
-11.689952	-13.341153	-5.678251	1.109999	-0.884133	-0.402936		-9.2496698	-1.5867678
-11.667752	-13.358835	-5.68631	1.111425	-0.8825	-0.402241		-9.2751218	-1.6025968
-11.645523	-13.376485	-5.694355	1.112847	-0.880865	-0.401545		-9.30055195	-1.61842195
-11.623266	-13.394103	-5.702385	1.114267	-0.879229	-0.400849		-9.3259599	-1.6342419
-11.600981	-13.411687	-5.710402	1.115684	-0.877591	-0.400151		-9.35134365	-1.65005865
-11.578667	-13.429239	-5.718405	1.117098	-0.875951	-0.399453		-9.37670555	-1.66587155
-11.556325	-13.446758	-5.726395	1.118509	-0.874309	-0.398754		-9.40204425	-1.68168125
-11.533955	-13.464244	-5.73437	1.119917	-0.872666	-0.398054		-9.42735975	-1.69748575
-11.511557	-13.481698	-5.742331	1.121322	-0.87102	-0.397353		-9.45265305	-1.71328605
-11.48913	-13.499118	-5.750278	1.122724	-0.869373	-0.396651		-9.4779225	-1.7290825
-11.466676	-13.516505	-5.758211	1.124123	-0.867724	-0.395949		-9.5031684	-1.7448744
-11.444193	-13.53386	-5.76613	1.125519	-0.866074	-0.395246		-9.52839245	-1.76066245
-11.421683	-13.551181	-5.774035	1.126912	-0.864421	-0.394541		-9.55359195	-1.77644595
-11.399145	-13.56847	-5.781925	1.128301	-0.862767	-0.393836		-9.57876925	-1.79222425
-11.376579	-13.585725	-5.789802	1.129688	-0.861111	-0.393131		-9.60392235	-1.80799935
-11.353985	-13.602947	-5.797665	1.131072	-0.859453	-0.392424		-9.62905225	-1.82377025
-11.331363	-13.620136	-5.805513	1.132453	-0.857793	-0.391717		-9.65415895	-1.83953595
-11.308714	-13.637292	-5.813348	1.133831	-0.856132	-0.391008		-9.6792421	-1.8552981
-11.286038	-13.654415	-5.821168	1.135205	-0.854469	-0.390299		-9.7043017	-1.8710547
-11.263334	-13.671504	-5.828974	1.136577	-0.852804	-0.38959		-9.7293371	-1.8868071
-11.240602	-13.68856	-5.836766	1.137946	-0.851137	-0.388879		-9.7543493	-1.9025553
-11.217843	-13.705583	-5.844543	1.139311	-0.849469	-0.388167		-9.77933795	-1.91829795
-11.195057	-13.722572	-5.852306	1.140674	-0.847798	-0.387455		-9.80430205	-1.93403605
-11.172244	-13.739528	-5.860056	1.142033	-0.846127	-0.386742		-9.8292426	-1.9497706
-11.149403	-13.756451	-5.86779	1.143389	-0.844453	-0.386028		-9.85415995	-1.96549895
-11.126535	-13.77334	-5.875511	1.144743	-0.842778	-0.385313		-9.87905275	-1.98122375
-11.10364	-13.790196	-5.883217	1.146093	-0.841101	-0.384598		-9.903922	-1.996943
-11.080718	-13.807018	-5.890909	1.14744	-0.839422	-0.383882		-9.9287667	-2.0126577
-11.05777	-13.823806	-5.898587	1.148785	-0.837741	-0.383165		-9.9535865	-2.0283675
-11.034794	-13.840561	-5.90625	1.150126	-0.836059	-0.382447		-9.9783831	-2.0440721
-11.011791	-13.857282	-5.913899	1.151464	-0.834375	-0.381728		-10.00315515	-2.05977215
-10.988762	-13.873969	-5.921534	1.152799	-0.83269	-0.381009		-10.0279023	-2.0754673
-10.965706	-13.890623	-5.929154	1.154131	-0.831003	-0.380289		-10.0526259	-2.0911569
-10.942623	-13.907243	-5.93676	1.15546	-0.829314	-0.379568		-10.07732495	-2.10684195
-10.919514	-13.92383	-5.944351	1.156786	-0.827623	-0.378846		-10.1020001	-2.1225211
-10.896379	-13.940382	-5.951928	1.158108	-0.825931	-0.378123		-10.12664935	-2.13819535
-10.873216	-13.956901	-5.95949	1.159428	-0.824237	-0.3774		-10.1512754	-2.1538644
-10.850028	-13.973385	-5.967038	1.160745	-0.822541	-0.376676		-10.1758752	-2.1695282
-10.826813	-13.989836	-5.974572	1.162058	-0.820844	-0.375951		-10.20045145	-2.18518745
-10.803572	-14.006253	-5.982091	1.163368	-0.819145	-0.375226		-10.2250028	-2.2008408
-10.780304	-14.022636	-5.989595	1.164676	-0.817445	-0.374499		-10.2495296	-2.2164886
-10.757011	-14.038985	-5.997085	1.16598	-0.815743	-0.373772		-10.27403115	-2.23213115
-10.733691	-14.0553	-6.004561	1.167281	-0.814039	-0.373044		-10.29850815	-2.24776915
-10.710346	-14.071581	-6.012022	1.168579	-0.812333	-0.372316		-10.3229599	-2.2634009
-10.686974	-14.087827	-6.019468	1.169874	-0.810626	-0.371586		-10.3473861	-2.2790271
-10.663577	-14.10404	-6.0269	1.171166	-0.808918	-0.370856		-10.37178805	-2.29464805
-10.640153	-14.120218	-6.034317	1.172455	-0.807207	-0.370125		-10.39616445	-2.31026345
-10.616704	-14.136362	-6.041719	1.17374	-0.805495	-0.369394		-10.4205156	-2.3258726
-10.593229	-14.152472	-6.049107	1.175023	-0.803782	-0.368661		-10.44484185	-2.34147685
-10.569729	-14.168548	-6.05648	1.176303	-0.802067	-0.367928		-10.46914285	-2.35707485
-10.546203	-14.184589	-6.063839	1.177579	-0.80035	-0.367194		-10.49341795	-2.37266795
-10.522651	-14.200596	-6.071183	1.178852	-0.798632	-0.36646		-10.51766815	-2.38825515
-10.499074	-14.216569	-6.078512	1.180122	-0.796912	-0.365724		-10.5418931	-2.4038361
-10.475472	-14.232507	-6.085827	1.181389	-0.795191	-0.364988		-10.5660918	-2.4194118
-10.451844	-14.248411	-6.093126	1.182653	-0.793468	-0.364251		-10.5902656	-2.4349806
-10.428191	-14.26428	-6.100411	1.183914	-0.791743	-0.363514		-10.61441315	-2.45054415
-10.404513	-14.280115	-6.107682	1.185172	-0.790017	-0.362776		-10.63853545	-2.46610245
-10.380809	-14.295915	-6.114937	1.186426	-0.788289	-0.362036		-10.66263185	-2.48165385
-10.357081	-14.311681	-6.122178	1.187678	-0.78656	-0.361297		-10.68670265	-2.49719965
-10.333327	-14.327412	-6.129404	1.188926	-0.784829	-0.360556		-10.71074755	-2.51273955
-10.309549	-14.343109	-6.136615	1.190171	-0.783097	-0.359815		-10.73476685	-2.52827285
-10.285745	-14.358771	-6.143811	1.191413	-0.781363	-0.359073		-10.75876025	-2.54380025
-10.261917	-14.374398	-6.150993	1.192652	-0.779627	-0.358331		-10.78272705	-2.55932205
-10.238064	-14.389991	-6.158159	1.193888	-0.77789	-0.357587		-10.8066686	-2.5748366
-10.214186	-14.405549	-6.165311	1.195121	-0.776152	-0.356843		-10.8305839	-2.5903459
-10.190284	-14.421072	-6.172448	1.19635	-0.774412	-0.356099		-10.8544726	-2.6058486
-10.166357	-14.43656	-6.17957	1.197576	-0.772671	-0.355353		-10.87833505	-2.62134505
-10.142405	-14.452013	-6.186677	1.1988	-0.770928	-0.354607		-10.90217125	-2.63683525
-10.118429	-14.467432	-6.193769	1.20002	-0.769183	-0.35386		-10.92598185	-2.65231885
-10.094429	-14.482815	-6.200846	1.201237	-0.767437	-0.353113		-10.94976485	-2.66779585
-10.070404	-14.498164	-6.207909	1.20245	-0.76569	-0.352364		-10.9735226	-2.6832676
-10.046355	-14.513478	-6.214956	1.203661	-0.763941	-0.351615		-10.99725375	-2.69873175
-10.022282	-14.528757	-6.221988	1.204869	-0.76219	-0.350866		-11.0209583	-2.7141893
-9.998185	-14.544001	-6.229006	1.206073	-0.760438	-0.350115		-11.04463625	-2.72964125
-9.974063	-14.559209	-6.236008	1.207274	-0.758685	-0.349364		-11.06828695	-2.74508595
-9.949918	-14.574383	-6.242995	1.208472	-0.75693	-0.348613		-11.0919117	-2.7605237
-9.925748	-14.589522	-6.249967	1.209667	-0.755174	-0.34786		-11.1155102	-2.7759552
-9.901555	-14.604625	-6.256925	1.210859	-0.753416	-0.347107		-11.13908075	-2.79138075
-9.877338	-14.619693	-6.263867	1.212047	-0.751657	-0.346353		-11.1626247	-2.8067987
-9.853097	-14.634727	-6.270794	1.213233	-0.749896	-0.345599		-11.18614305	-2.82221005
-9.828832	-14.649724	-6.277706	1.214415	-0.748134	-0.344844		-11.2096328	-2.8376148
-9.804544	-14.664687	-6.284603	1.215594	-0.74637	-0.344088		-11.2330966	-2.8530126
-9.780232	-14.679615	-6.291484	1.21677	-0.744605	-0.343332		-11.2565338	-2.8684028
-9.755896	-14.694507	-6.298351	1.217943	-0.742839	-0.342575		-11.2799434	-2.8837874
-9.731538	-14.709363	-6.305203	1.219112	-0.741071	-0.341817		-11.3033247	-2.8991647
-9.707155	-14.724185	-6.312039	1.220279	-0.739302	-0.341058		-11.32668075	-2.91453475
-9.68275	-14.738971	-6.31886	1.221442	-0.737531	-0.340299		-11.3500085	-2.9298975
-9.658321	-14.753721	-6.325666	1.222602	-0.735759	-0.339539		-11.37330865	-2.94525365
-9.633869	-14.768437	-6.332457	1.223759	-0.733986	-0.338779		-11.39658285	-2.96060285
-9.609394	-14.783116	-6.339232	1.224913	-0.732211	-0.338018		-11.4198281	-2.9759441
-9.584895	-14.797761	-6.345993	1.226063	-0.730434	-0.337256		-11.44304775	-2.99127975
-9.560374	-14.812369	-6.352738	1.227211	-0.728657	-0.336494		-11.4662381	-3.0066071
-9.53583	-14.826942	-6.359468	1.228355	-0.726878	-0.335731		-11.4894015	-3.0219275
-9.511263	-14.84148	-6.366182	1.229496	-0.725097	-0.334967		-11.51253795	-3.03723995
-9.486673	-14.855982	-6.372882	1.230633	-0.723316	-0.334203		-11.53564645	-3.05254645
-9.46206	-14.870448	-6.379566	1.231768	-0.721533	-0.333438		-11.558727	-3.067845
-9.437425	-14.884879	-6.386235	1.232899	-0.719748	-0.332672		-11.58178025	-3.08313625
-9.412767	-14.899274	-6.392888	1.234028	-0.717962	-0.331906		-11.60480555	-3.09841955
-9.388086	-14.913633	-6.399526	1.235153	-0.716175	-0.331139		-11.6278029	-3.1136959
-9.363383	-14.927957	-6.406149	1.236274	-0.714387	-0.330372		-11.65077295	-3.12896495
-9.338658	-14.942244	-6.412756	1.237393	-0.712597	-0.329603		-11.6737137	-3.1442257
-9.31391	-14.956496	-6.419348	1.238508	-0.710806	-0.328835		-11.6966275	-3.1594795
-9.28914	-14.970712	-6.425925	1.239621	-0.709013	-0.328065		-11.719513	-3.174726
-9.264347	-14.984893	-6.432486	1.24073	-0.707219	-0.327295		-11.74237155	-3.18996455
-9.239533	-14.999037	-6.439032	1.241836	-0.705424	-0.326525		-11.76520045	-3.20519545
-9.214696	-15.013146	-6.445563	1.242938	-0.703628	-0.325753		-11.7880024	-3.2204194
-9.189837	-15.027218	-6.452078	1.244038	-0.70183	-0.324981		-11.81077505	-3.23563505
-9.164957	-15.041255	-6.458577	1.245134	-0.700031	-0.324209		-11.83352005	-3.25084205
-9.140054	-15.055255	-6.465062	1.246227	-0.698231	-0.323436		-11.8562361	-3.2660431
-9.115129	-15.06922	-6.47153	1.247317	-0.696429	-0.322662		-11.87892485	-3.28123485
-9.090183	-15.083148	-6.477984	1.248403	-0.694626	-0.321888		-11.90158395	-3.29641995
-9.065215	-15.097041	-6.484421	1.249486	-0.692822	-0.321113		-11.92421575	-3.31159575
-9.040225	-15.110897	-6.490844	1.250567	-0.691016	-0.320337		-11.94681825	-3.32676525
-9.015214	-15.124718	-6.49725	1.251644	-0.68921	-0.319561		-11.9693931	-3.3419251
-8.990181	-15.138502	-6.503642	1.252717	-0.687402	-0.318784		-11.99193865	-3.35707865
-8.965127	-15.15225	-6.510017	1.253788	-0.685592	-0.318007		-12.01445555	-3.37222255
-8.940051	-15.165962	-6.516377	1.254855	-0.683782	-0.317229		-12.03694415	-3.38735915
-8.914954	-15.179637	-6.522722	1.255919	-0.68197	-0.316451		-12.0594031	-3.4024881
-8.889835	-15.193277	-6.529051	1.25698	-0.680157	-0.315671		-12.08183475	-3.41760875
-8.864696	-15.20688	-6.535364	1.258038	-0.678343	-0.314892		-12.1042364	-3.4327204
-8.839535	-15.220447	-6.541662	1.259092	-0.676527	-0.314111		-12.12660975	-3.44782475
-8.814353	-15.233977	-6.547944	1.260143	-0.67471	-0.313331		-12.14895345	-3.46292045
-8.78915	-15.247472	-6.554211	1.261191	-0.672892	-0.312549		-12.1712695	-3.4780085
-8.763927	-15.260929	-6.560462	1.262236	-0.671073	-0.311767		-12.19355455	-3.49308755
-8.738682	-15.274351	-6.566697	1.263277	-0.669253	-0.310984		-12.2158123	-3.5081583
-8.713416	-15.287736	-6.572917	1.264316	-0.667431	-0.310201		-12.2380404	-3.5232214
-8.68813	-15.301085	-6.579121	1.265351	-0.665608	-0.309417		-12.2602395	-3.5382755
-8.662823	-15.314397	-6.585309	1.266382	-0.663784	-0.308633		-12.28240895	-3.55332095
-8.637495	-15.327672	-6.591482	1.267411	-0.661959	-0.307848		-12.30454875	-3.56835875
-8.612147	-15.340912	-6.597639	1.268436	-0.660133	-0.307063		-12.32666055	-3.58338755
-8.586778	-15.354114	-6.60378	1.269458	-0.658305	-0.306277		-12.3487417	-3.5984077
-8.561389	-15.36728	-6.609906	1.270477	-0.656476	-0.30549		-12.37079385	-3.61341985
-8.53598	-15.38041	-6.616016	1.271493	-0.654647	-0.304703		-12.392817	-3.628423
-8.51055	-15.393503	-6.62211	1.272505	-0.652815	-0.303915		-12.4148105	-3.6434175
-8.4851	-15.406559	-6.628188	1.273514	-0.650983	-0.303127		-12.436774	-3.658403
-8.459629	-15.419579	-6.634251	1.27452	-0.64915	-0.302338		-12.45870885	-3.67338085
-8.434139	-15.432562	-6.640297	1.275523	-0.647315	-0.301549		-12.48061335	-3.68834835
-8.408629	-15.445508	-6.646328	1.276522	-0.645479	-0.300759		-12.50248785	-3.70330785
-8.383098	-15.458418	-6.652343	1.277518	-0.643643	-0.299968		-12.5243337	-3.7182587
-8.357548	-15.471291	-6.658343	1.278511	-0.641805	-0.299177		-12.5461492	-3.7332012
-8.331978	-15.484127	-6.664326	1.279501	-0.639965	-0.298386		-12.5679347	-3.7481337
-8.306388	-15.496926	-6.670294	1.280487	-0.638125	-0.297594		-12.5896902	-3.7630582
-8.280778	-15.509688	-6.676246	1.28147	-0.636284	-0.296801		-12.6114157	-3.7779737
-8.255148	-15.522414	-6.682182	1.28245	-0.634441	-0.296008		-12.6331122	-3.7928802
-8.229499	-15.535103	-6.688102	1.283427	-0.632598	-0.295214		-12.65477835	-3.80777735
-8.203831	-15.547755	-6.694006	1.2844	-0.630753	-0.29442		-12.67641415	-3.82266515
-8.178143	-15.56037	-6.699895	1.28537	-0.628907	-0.293625		-12.69801995	-3.83754495
-8.152436	-15.572948	-6.705767	1.286337	-0.62706	-0.29283		-12.7195954	-3.8524144
-8.126709	-15.585489	-6.711624	1.287301	-0.625212	-0.292034		-12.74114085	-3.86727585
-8.100963	-15.597994	-6.717465	1.288261	-0.623363	-0.291238		-12.76265695	-3.88212795
-8.075198	-15.610461	-6.723289	1.289218	-0.621513	-0.290441		-12.7841417	-3.8969697
-8.049413	-15.622891	-6.729098	1.290172	-0.619662	-0.289644		-12.80559645	-3.91180345
-8.02361	-15.635284	-6.734891	1.291122	-0.617809	-0.288846		-12.8270205	-3.9266275
-7.997787	-15.647641	-6.740668	1.29207	-0.615956	-0.288047		-12.84841555	-3.94144255
-7.971946	-15.65996	-6.746429	1.293014	-0.614102	-0.287248		-12.8697789	-3.9562479
-7.946086	-15.672242	-6.752174	1.293955	-0.612246	-0.286449		-12.8911119	-3.9710439
-7.920207	-15.684487	-6.757903	1.294892	-0.610389	-0.285649		-12.91241455	-3.98583055
-7.894309	-15.696694	-6.763616	1.295826	-0.608532	-0.284849		-12.93368585	-4.00060785
-7.868392	-15.708865	-6.769313	1.296757	-0.606673	-0.284048		-12.9549278	-4.0153758
-7.842457	-15.720998	-6.774994	1.297685	-0.604814	-0.283246		-12.97613805	-4.03013405
-7.816503	-15.733095	-6.780659	1.298609	-0.602953	-0.282444		-12.99731895	-4.04488295
-7.790531	-15.745154	-6.786308	1.299531	-0.601091	-0.281642		-13.01846815	-4.05962215
-7.764541	-15.757176	-6.79194	1.300448	-0.599228	-0.280839		-13.03958665	-4.07435065
-7.738532	-15.76916	-6.797557	1.301363	-0.597365	-0.280035		-13.0606738	-4.0890708
-7.712504	-15.781107	-6.803158	1.302274	-0.5955	-0.279232		-13.0817306	-4.1037816
-7.686459	-15.793017	-6.808743	1.303183	-0.593634	-0.278427		-13.10275635	-4.11848235
-7.660395	-15.80489	-6.814311	1.304087	-0.591767	-0.277622		-13.12375175	-4.13317275
-7.634313	-15.816726	-6.819864	1.304989	-0.589899	-0.276817		-13.14471645	-4.14785445
-7.608214	-15.828523	-6.8254	1.305887	-0.588031	-0.276011		-13.1656481	-4.1625251
-7.582096	-15.840284	-6.83092	1.306782	-0.586161	-0.275205		-13.1865504	-4.1771864
-7.55596	-15.852007	-6.836424	1.307674	-0.58429	-0.274398		-13.207421	-4.191838
-7.529807	-15.863693	-6.841912	1.308562	-0.582418	-0.273591		-13.22826055	-4.20647955
-7.503636	-15.875341	-6.847384	1.309447	-0.580546	-0.272783		-13.2490684	-4.2211114
-7.477447	-15.886952	-6.85284	1.310329	-0.578672	-0.271975		-13.26984555	-4.23573355
-7.45124	-15.898526	-6.858279	1.311208	-0.576797	-0.271166		-13.290592	-4.250345
-7.425016	-15.910062	-6.863702	1.312083	-0.574922	-0.270357		-13.3113064	-4.2649464
-7.398774	-15.92156	-6.86911	1.312955	-0.573045	-0.269547		-13.3319891	-4.2795391
-7.372515	-15.933021	-6.874501	1.313824	-0.571168	-0.268737		-13.35264075	-4.29412075
-7.346239	-15.944444	-6.879875	1.314689	-0.56929	-0.267927		-13.37326035	-4.30869135
-7.319945	-15.95583	-6.885234	1.315551	-0.56741	-0.267116		-13.39384925	-4.32325325
-7.293634	-15.967178	-6.890576	1.31641	-0.56553	-0.266305		-13.4144061	-4.3378041
-7.267306	-15.978489	-6.895902	1.317266	-0.563649	-0.265493		-13.4349319	-4.3523449
-7.24096	-15.989762	-6.901212	1.318118	-0.561767	-0.26468		-13.455426	-4.366876
-7.214598	-16.000997	-6.906506	1.318967	-0.559884	-0.263868		-13.4758877	-4.3813967
-7.188219	-16.012195	-6.911783	1.319813	-0.558	-0.263054		-13.49631835	-4.39590635
-7.161822	-16.023355	-6.917044	1.320655	-0.556115	-0.262241		-13.5167173	-4.4104063
-7.135409	-16.034477	-6.922289	1.321495	-0.554229	-0.261427		-13.53708385	-4.42489585
-7.108979	-16.045562	-6.927517	1.322331	-0.552342	-0.260612		-13.55741935	-4.43937435
-7.082533	-16.056609	-6.93273	1.323163	-0.550455	-0.259797		-13.57772245	-4.45384345
-7.056069	-16.067618	-6.937926	1.323992	-0.548567	-0.258982		-13.59799385	-4.46830185
-7.02959	-16.078589	-6.943105	1.324818	-0.546677	-0.258166		-13.6182325	-4.4827485
-7.003093	-16.089523	-6.948269	1.325641	-0.544787	-0.25735		-13.63844045	-4.49718645
-6.97658	-16.100419	-6.953416	1.32646	-0.542896	-0.256533		-13.658616	-4.511613
-6.950051	-16.111276	-6.958546	1.327277	-0.541004	-0.255716		-13.67875815	-4.52602815
-6.923506	-16.122097	-6.963661	1.328089	-0.539111	-0.254898		-13.6988699	-4.5404339
-6.896944	-16.132879	-6.968759	1.328899	-0.537218	-0.25408		-13.7189486	-4.5548286
-6.870366	-16.143623	-6.97384	1.329705	-0.535323	-0.253262		-13.7389949	-4.5692119
-6.843772	-16.15433	-6.978905	1.330508	-0.533428	-0.252443		-13.7590098	-4.5835848
-6.817162	-16.164998	-6.983954	1.331308	-0.531532	-0.251624		-13.7789913	-4.5979473
-6.790535	-16.175629	-6.988987	1.332104	-0.529635	-0.250804		-13.79894175	-4.61229975
-6.763893	-16.186221	-6.994003	1.332897	-0.527737	-0.249984		-13.81885845	-4.62664045
-6.737235	-16.196776	-6.999003	1.333687	-0.525839	-0.249164		-13.83874375	-4.64097075
-6.710562	-16.207293	-7.003986	1.334473	-0.523939	-0.248343		-13.8585963	-4.6552893
-6.683872	-16.217772	-7.008953	1.335257	-0.522039	-0.247522		-13.8784168	-4.6695978
-6.657167	-16.228213	-7.013903	1.336036	-0.520138	-0.2467		-13.89820455	-4.68389455
-6.630446	-16.238615	-7.018837	1.336813	-0.518236	-0.245878		-13.9179589	-4.6981809
-6.60371	-16.24898	-7.023755	1.337586	-0.516333	-0.245056		-13.9376815	-4.7124565
-6.576958	-16.259307	-7.028656	1.338356	-0.51443	-0.244233		-13.9573717	-4.7267207
-6.550191	-16.269595	-7.03354	1.339123	-0.512526	-0.24341		-13.97702815	-4.74097315
-6.523409	-16.279846	-7.038409	1.339886	-0.510621	-0.242586		-13.99665285	-4.75521585
-6.496611	-16.290058	-7.04326	1.340646	-0.508715	-0.241762		-14.01624415	-4.76944615
-6.469798	-16.300233	-7.048096	1.341403	-0.506808	-0.240938		-14.0358037	-4.7836667
-6.44297	-16.310369	-7.052914	1.342156	-0.504901	-0.240113		-14.0553295	-4.7978745
-6.416127	-16.320467	-7.057717	1.342907	-0.502993	-0.239288		-14.07482255	-4.81207255
-6.389269	-16.330527	-7.062502	1.343653	-0.501084	-0.238462		-14.09428285	-4.82625785
-6.362396	-16.340548	-7.067272	1.344397	-0.499174	-0.237636		-14.1137094	-4.8404334
-6.335508	-16.350532	-7.072024	1.345137	-0.497264	-0.23681		-14.1331042	-4.8545962
-6.308605	-16.360477	-7.07676	1.345874	-0.495353	-0.235983		-14.15246525	-4.86874825
-6.281688	-16.370384	-7.08148	1.346608	-0.493441	-0.235156		-14.1717932	-4.8828892
-6.254755	-16.380253	-7.086183	1.347338	-0.491528	-0.234329		-14.19108875	-4.89701875
-6.227809	-16.390083	-7.09087	1.348065	-0.489615	-0.233501		-14.21034985	-4.91113685
-6.200847	-16.399876	-7.09554	1.348789	-0.487701	-0.232673		-14.22957955	-4.92524355
-6.173872	-16.40963	-7.100193	1.349509	-0.485786	-0.231844		-14.2487748	-4.9393378
-6.146881	-16.419346	-7.10483	1.350226	-0.483871	-0.231016		-14.26793765	-4.95342165
-6.119877	-16.429023	-7.109451	1.35094	-0.481955	-0.230186		-14.28706605	-4.96749405
-6.092858	-16.438662	-7.114054	1.35165	-0.480038	-0.229357		-14.3061617	-4.9815537
-6.065825	-16.448263	-7.118641	1.352358	-0.47812	-0.228527		-14.32522425	-4.99560225
-6.038778	-16.457825	-7.123212	1.353061	-0.476202	-0.227697		-14.3442527	-5.0096397
-6.011717	-16.467349	-7.127766	1.353762	-0.474283	-0.226866		-14.36324805	-5.02366505
-5.984641	-16.476835	-7.132303	1.354459	-0.472363	-0.226035		-14.38221065	-5.03767865
-5.957552	-16.486282	-7.136824	1.355153	-0.470443	-0.225204		-14.4011388	-5.0516808
-5.930449	-16.495691	-7.141328	1.355844	-0.468522	-0.224372		-14.42003385	-5.06567085
-5.903332	-16.505061	-7.145815	1.356531	-0.4666	-0.22354		-14.4388948	-5.0796488
