x	y	z	Velocidad				x'	y'
-4.077292	-27.530309	-11.166084	1.137718	-0.126864	-0.080272		-26.1032568	-9.7390318
-3.508433	-27.593741	-11.206219	1.140286	-0.106664	-0.072068		-26.36578945	-9.97826745
-2.93829	-27.647073	-11.242253	1.142437	-0.086429	-0.06384		-26.6186715	-10.2138515
-2.367072	-27.690287	-11.274173	1.144169	-0.066164	-0.055589		-26.8618118	-10.4456978
-1.794987	-27.723369	-11.301968	1.145483	-0.045878	-0.047319		-27.09512355	-10.67372255
-1.222246	-27.746308	-11.325627	1.146377	-0.025577	-0.039033		-27.3185219	-10.8978409
-0.649058	-27.759096	-11.345143	1.146852	-0.00527	-0.030733		-27.5319257	-11.1179727
-0.075632	-27.761731	-11.36051	1.146907	0.015036	-0.022423		-27.7352598	-11.3340388
0.497822	-27.754213	-11.371722	1.146543	0.035334	-0.014107		-27.9284507	-11.5459597
1.071093	-27.736546	-11.378775	1.14576	0.055616	-0.005786		-28.11142855	-11.75365755
1.643973	-27.708738	-11.381668	1.144558	0.075876	0.002536		-28.28412855	-11.95705855
2.216252	-27.6708	-11.3804	1.142937	0.096105	0.010856		-28.4464882	-12.1560882
2.787721	-27.622748	-11.374972	1.1409	0.116296	0.01917		-28.59845035	-12.35067435
3.35817	-27.5646	-11.365387	1.138445	0.136442	0.027477		-28.7399595	-12.5407465
3.927393	-27.496379	-11.351649	1.135575	0.156535	0.035772		-28.87096655	-12.72623655
4.495181	-27.418111	-11.333763	1.132291	0.176569	0.044053		-28.99142435	-12.90707635
5.061326	-27.329827	-11.311736	1.128593	0.196536	0.052318		-29.1012911	-13.0832001
5.625623	-27.231559	-11.285577	1.124484	0.216428	0.060562		-29.20052705	-13.25454505
6.187865	-27.123345	-11.255296	1.119964	0.236238	0.068782		-29.28909775	-13.42104875
6.747847	-27.005226	-11.220905	1.115036	0.25596	0.076977		-29.36697245	-13.58265145
7.305365	-26.877246	-11.182417	1.109702	0.275586	0.085142		-29.43412375	-13.73929475
7.860216	-26.739453	-11.139846	1.103963	0.295109	0.093275		-29.4905286	-13.8909216
8.412197	-26.591898	-11.093208	1.097822	0.314521	0.101374		-29.53616695	-14.03747695
8.961108	-26.434638	-11.042521	1.091281	0.333816	0.109434		-29.5710258	-14.1789088
9.506749	-26.267729	-10.987804	1.084343	0.352987	0.117453		-29.59509115	-14.31516615
10.04892	-26.091236	-10.929078	1.07701	0.372027	0.125428		-29.608358	-14.4462
10.587425	-25.905222	-10.866364	1.069285	0.390929	0.133357		-29.61082075	-14.57196275
11.122067	-25.709758	-10.799685	1.06117	0.409686	0.141236		-29.60248145	-14.69240845
11.652653	-25.504915	-10.729067	1.05267	0.428291	0.149063		-29.58334355	-14.80749555
12.178988	-25.29077	-10.654536	1.043787	0.446737	0.156834		-29.5534158	-14.9171818
12.700881	-25.067401	-10.576119	1.034524	0.465019	0.164547		-29.51270935	-15.02142735
13.218143	-24.834892	-10.493845	1.024886	0.483129	0.172199		-29.46124205	-15.12019505
13.730586	-24.593327	-10.407746	1.014874	0.50106	0.179788		-29.3990321	-15.2134511
14.238023	-24.342797	-10.317852	1.004494	0.518807	0.18731		-29.32610505	-15.30116005
14.740271	-24.083394	-10.224197	0.993749	0.536363	0.194763		-29.24248885	-15.38329185
15.237145	-23.815213	-10.126816	0.982643	0.553721	0.202144		-29.14821375	-15.45981675
15.728467	-23.538352	-10.025744	0.971181	0.570875	0.209451		-29.04331545	-15.53070745
16.214057	-23.252914	-9.921018	0.959365	0.58782	0.21668		-28.92783395	-15.59593795
16.69374	-22.959005	-9.812678	0.947202	0.604548	0.22383		-28.801814	-15.655487
17.167341	-22.65673	-9.700764	0.934695	0.621055	0.230897		-28.66529935	-15.70933335
17.634688	-22.346203	-9.585315	0.921848	0.637333	0.23788		-28.5183438	-15.7574558
18.095612	-22.027536	-9.466375	0.908668	0.653378	0.244775		-28.3610002	-15.7998392
18.549946	-21.700847	-9.343987	0.895157	0.669183	0.251581		-28.1933281	-15.8364681
18.997525	-21.366255	-9.218197	0.881323	0.684743	0.258294		-28.01538875	-15.86733075
19.438186	-21.023884	-9.08905	0.867168	0.700052	0.264912		-27.8272491	-15.8924151
19.87177	-20.673858	-8.956594	0.8527	0.715105	0.271433		-27.6289775	-15.9117135
20.29812	-20.316305	-8.820878	0.837922	0.729895	0.277855		-27.420647	-15.92522
20.717081	-19.951358	-8.68195	0.822841	0.744419	0.284175		-27.20233635	-15.93292835
